file,model,epoch,avg_loss,batch_count,accuracy,precision,recall,f1,pairwise_total_pairs,pairwise_P-C,pairwise_P-V,pairwise_P-B,pairwise_P-R,pairwise_P-C_rate
codebert.log,microsoft/codebert-base,12,0.2712023787313433,1072,0.44627782041442826,0.4572127139364303,0.5740598618572524,0.5090166723375298,276,45,138,54,39,0.16304347826086957
codebert.log,microsoft/codebert-base,13,0.2632941884328358,1072,0.4930928626247122,0.493411420204978,0.5172678434382195,0.5050580741850881,276,45,106,90,35,0.16304347826086957
codebert.log,microsoft/codebert-base,14,0.23817539179104477,1072,0.4658480429777437,0.46715867158671587,0.48580199539524177,0.4762979683972912,276,47,120,68,41,0.17028985507246377
codebert.log,microsoft/codebert-base,15,0.24702828358208956,1072,0.38718342287029933,0.42062634989200864,0.5978511128165771,0.49381933438985737,276,35,156,41,44,0.12681159420289856
codebert.log,microsoft/codebert-base,16,0.22350524253731344,1072,0.39639293937068304,0.39925373134328357,0.41059094397544127,0.4048429814604616,276,42,97,89,48,0.15217391304347827
codebert.log,microsoft/codebert-base,17,0.22219381063432836,1072,0.45241749808135073,0.46,0.5471987720644667,0.4998247458815282,276,51,114,75,36,0.18478260869565216
codebert.log,microsoft/codebert-base,18,0.2091299244402985,1072,0.44282425172678436,0.45171743357096567,0.5349194167306216,0.4898102600140548,276,48,117,77,34,0.17391304347826086
codebert.log,microsoft/codebert-base,19,0.21055080410447763,1072,0.40675364543361475,0.4207436399217221,0.4950115118956255,0.45486600846262343,276,48,122,62,44,0.17391304347826086
codebert.log,microsoft/codebert-base,20,0.20624409608208955,1072,0.43438219493476593,0.4568399798081777,0.6945510360706063,0.5511571254567601,276,36,170,42,28,0.13043478260869565
codebert.log,microsoft/codebert-base,21,0.19579234141791044,1072,0.4370683039140445,0.44743589743589746,0.5356868764389869,0.48760041914076147,276,52,124,67,33,0.18840579710144928
codebert.log,microsoft/codebert-base,22,0.19737275559701492,1072,0.4297774366845741,0.44327340359578427,0.5487336914811972,0.49039780521262005,276,46,135,62,33,0.16666666666666666
codebert.log,microsoft/codebert-base,23,0.1787851697761194,1072,0.4501151189562548,0.46512875536480686,0.6653875671527245,0.5475213135459426,276,47,166,35,28,0.17028985507246377
codebert.log,microsoft/codebert-base,24,0.17775354664179105,1072,0.420951650038373,0.42568542568542567,0.4528012279355334,0.4388248419486798,276,47,100,90,39,0.17028985507246377
codebert.log,microsoft/codebert-base,25,0.1854806427238806,1072,0.4217191097467383,0.4339378238341969,0.5141980046047583,0.47067088162978576,276,44,120,78,34,0.15942028985507245
codebert.log,microsoft/codebert-base,26,0.17158258861940298,1072,0.4190330007674597,0.4467977811396873,0.6799693016116654,0.5392574558734023,276,33,174,50,19,0.11956521739130435
codebert.log,microsoft/codebert-base,27,0.17006905503731345,1072,0.4585571757482732,0.455,0.4190330007674597,0.4362764682381143,276,48,89,100,39,0.17391304347826086
codebert.log,microsoft/codebert-base,28,0.16633073320895522,1072,0.44973138910207217,0.4628895184135977,0.6270145817344589,0.5325945241199479,276,42,163,47,24,0.15217391304347827
codebert.log,microsoft/codebert-base,29,0.15194275186567166,1072,0.47735993860322334,0.47894361170592437,0.5149654643131235,0.496301775147929,276,49,121,72,34,0.17753623188405798
codebert.log,microsoft/codebert-base,30,0.15700791604477612,1072,0.4455103607060629,0.4564950980392157,0.5717574827321565,0.5076660988074957,276,40,142,62,32,0.14492753623188406
codebert.log,microsoft/codebert-base,31,0.1493657313432836,1072,0.47045280122793554,0.472791519434629,0.513430544896393,0.4922737306843267,276,50,123,67,36,0.18115942028985507
codebert.log,microsoft/codebert-base,32,0.1561262723880597,1072,0.41980046047582503,0.42895989123045547,0.48426707597851115,0.4549387166546503,276,43,127,67,39,0.15579710144927536
codebert.log,microsoft/codebert-base,33,0.14708391231343285,1072,0.40828856485034537,0.43830665978316985,0.6515732924021489,0.524074074074074,276,38,167,47,24,0.13768115942028986
codebert.log,microsoft/codebert-base,34,0.13807643470149253,1072,0.4182655410590944,0.4359591100420926,0.5564082885648504,0.48887390424814564,276,41,139,62,34,0.14855072463768115
codebert.log,microsoft/codebert-base,35,0.14342004757462687,1072,0.42325402916346894,0.4359795134443022,0.5226400613967767,0.47539267015706804,276,41,133,70,32,0.14855072463768115
codebert.log,microsoft/codebert-base,36,0.14127004664179102,1072,0.4155794320798158,0.43483412322274884,0.5633154259401382,0.4908057505850886,276,43,140,65,28,0.15579710144927536
